Dates,AAPL.O,AMGN.O,AXP,BA,CAT,CRM,CSCO.O,CVX,DIS,DOW,GS,HD,HON.O,IBM,INTC.O,JNJ,JPM,KO,MCD,MMM,MRK,MSFT.O,NKE,PG,TRV,UNH,V,VZ,WBA.O,WMT
05/02/2016,23.51,145.04,53.98,122.56,66.12,58.51,22.89,82.88,93.9,NULL,156.47,116.43,97.22741736,122.8054355,29.04,100.54,57.75,42.44,115.4,153.47,47.08511388,50.16,57.17,81.2,106.29,111.72,71.54,50.97,75.2,67
08/02/2016,23.75,143,52.4,119.47,64.58,54.05,22.93,85.99,92.12,NULL,149.25,111.85,96.65621937,121.2867247,28.82,102,56.54,42.65,116.05,153.9,46.56067458,49.41,55.04,82.62,105.6,110.02,67.77,50.74,72.91,66.9
09/02/2016,23.75,143.16,52.63,118.88,63.93,57.33,22.65,82.92,92.32,NULL,148.25,113.86,97.78909538,118.5071975,28.81,101.97,56.2,43.3,117.01,154.74,46.87533816,49.28,55.68,82.64,105.92,111.16,68.33,50.15,74.93,65.81
10/02/2016,23.57,144.81,52.29,116.36,62.14,58.76,22.51,83.04,88.85,NULL,147.23,114.33,97.67485578,114.8011612,28.23,101.73,55.52,42.55,117.54,152.45,47.22814278,49.71,57.41,81.62,105.72,112.74,70.15,49.98,76.01,65.79
11/02/2016,23.43,141.46,51.11,108.44,61.41,59.24,24.68,82.99,90.31,NULL,140.69,113.27,96.66573934,112.5660774,28.22,101.7,53.07,42.41,116.73,150.67,46.5797451,49.69,56,79.9,103.77,110.62,68.47,49.39,75.53,65.32
12/02/2016,23.50,144.72,52.66,108.63,63.15,59.68,25.11,85.43,91.15,NULL,146.13,116.32,98.51261283,115.6130506,28.64,101.82,57.49,43.11,117.93,153.96,46.75137978,50.5,56.42,80.99,107.49,111.82,70.42,50.11,77.08,66.18
16/02/2016,24.16,147.15,53.18,112.6,65.21,59.72,25.84,84.81,92.91,NULL,149.02,119.43,99.9120479,117.2368294,28.78,102.32,58.35,43.36,119.18,155.53,47.46652428,51.09,57.79,81.47,107.37,115.15,71.1,50.24,76.55,65.9
17/02/2016,24.53,151.07,53.61,116.34,67.26,63.49,26.46,88.31,95.5,NULL,150.94,121.21,101.0354039,120.4461804,29.47,102.5,58.77,43.49,118.64,156.62,48.2484156,52.42,58.17,82.45,109.18,118.3,72.03,50.32,78.16,66.11
18/02/2016,24.07,149.3,54.15,117.57,66.12,61.7,26.43,86.73,95.17,NULL,147.73,119.97,101.3590828,126.5114718,29.42,104.24,57.81,43.61,117.17,156.78,47.98142832,52.19,58.6,81.98,108.85,117.45,71.24,50.94,76.55,64.12
19/02/2016,24.01,150.12,54.71,115.16,65.42,62.14,26.55,86.5,95.01,NULL,146.91,121.69,102.1206801,127.1132251,28.71,104.16,57.82,43.77,116.53,156.45,47.79072312,51.82,59.31,81.79,108.09,117.68,71.53,50.86,77.57,64.66
22/02/2016,24.22,148.56,55.63,117.39,67.31,63.98,26.63,88.82,96.37,NULL,148.79,122.85,100.1214872,127.7722883,29.35,104.75,58.57,43.94,117.67,157.7,48.41051502,52.65,60.17,82.13,109.35,121.27,73.06,51.07,78.8,65.63
23/02/2016,23.67,147.26,55.11,116.9,65.78,62.9,26.12,84.91,95.38,NULL,144.91,124.53,98.66493229,126.4637136,28.8,104.08,56.12,43.69,116.9,156.17,48.19120404,51.18,60.21,81.81,107.91,121.15,72.15,50.63,78.73,66.48
24/02/2016,24.03,147.11,54.64,115.59,65.88,62.52,26.32,85.27,95.43,NULL,145.56,125.61,98.34125343,126.8457792,29.19,104.96,56.14,43.91,117.06,157.22,48.21027456,51.36,60.4,81.56,108.48,120.2,71.85,50.82,79.43,67.12
25/02/2016,24.19,146.75,55.39,116.82,66.47,69.42,26.6,85.3,95.65,NULL,148.25,126.86,99.18853045,128.469558,29.62,106.38,57.01,44.16,118.37,158.99,48.629826,52.1,62.38,82.34,109.27,121.2,73.27,51.11,79.92,68.04
26/02/2016,24.23,147.6,55.38,118.16,66.87,69.72,26.41,84.35,95.31,NULL,150.25,126.26,98.08421434,126.1103029,29.8,105.78,57.54,43.14,117.06,158.27,48.28655664,51.3,62.6,81.1,108.46,121.33,72.73,51.02,79.57,66.51
29/02/2016,24.17,142.28,55.58,118.18,67.7,67.75,26.18,83.44,95.52,NULL,149.53,124.12,96.48485997,125.1551389,29.59,105.21,56.3,43.13,117.19,156.87,47.87654046,50.88,61.59,80.29,107.52,119.1,72.39,50.73,78.94,66.34
01/03/2016,25.13,148.39,56.8,119.96,69.09,70.02,26.83,86.13,97.65,NULL,154.65,125.7,100.7878848,128.3453867,30.37,107.22,59.2,43.69,118.85,159.59,49.3449705,52.58,62.92,81.23,110.13,121.67,74.64,51.46,80.35,66.46
02/03/2016,25.19,147.49,57.12,119.65,69.38,70.43,26.9,87.14,97,NULL,154.2,125.59,101.3781227,130.1888532,30.54,107.04,59.76,43.77,118.48,159.41,49.84080402,52.95,62.22,82.55,110.2,121.27,74.3,52.12,79.46,66.21
03/03/2016,25.38,145.84,58.09,119.61,71.75,70.8,26.87,87.53,98.82,NULL,155.33,126.8,102.7965977,131.6215992,30.58,106.65,59.96,43.96,116.69,159.38,49.6787046,52.35,61.47,82.84,109.8,121.82,73.91,51.89,79.92,66.14
04/03/2016,25.75,145.98,58.29,121.07,72.84,71.06,26.8,87.93,98.48,NULL,156.84,125.56,102.9584372,131.6215992,30.63,106.5,60.05,44.11,117.18,160.07,49.65963408,52.03,61.26,83.49,110.4,121.8,73.9,51.81,79.45,66.78
07/03/2016,25.47,147.31,59,122.9,74.77,70.49,27.14,90.67,99.39,NULL,155.35,126.17,102.3110794,133.8662346,30.94,106.74,59.94,44.01,117.15,160.57,50.19360864,51.03,59.25,83.1,110.41,121.76,71.94,52.21,79.15,67.89
08/03/2016,25.26,144.63,59.43,122.35,71.73,69.82,27.05,88.74,97.82,NULL,151.6,126.72,102.4157991,132.8346575,30.56,106.22,58.78,44.32,118.42,160.2,50.0124387,51.65,59.81,83.06,110.85,121.66,70.62,52.46,80.39,68.04
09/03/2016,25.28,140.9,59.05,122.86,71.87,71.04,27.61,92.82,97.66,NULL,149.91,126.03,103.7009945,134.1145772,30.865,106.84,59.12,44.81,119.64,160.09,49.92662136,52.84,58.33,82.96,111.33,121.1,70.68,52.34,81.6,67.53
10/03/2016,25.29,141.03,58.75,122.94,71.36,70.7,27.38,93.94,97.04,NULL,151.02,125.89,103.1583565,133.9044412,31.25,107.14,58.61,45.23,119.98,159.89,50.57501904,52.05,58.88,82.28,111.53,122.09,70.22,52.32,80.66,67.41
11/03/2016,25.57,144.57,59.46,124.63,72.8,71.63,27.86,94.58,97.94,NULL,153.94,128.46,103.7961942,135.977147,31.76,107.71,59.34,45.2,121.55,161.88,50.7275832,53.07,60.08,81.75,113.64,125.1,71.63,52.53,81.41,67.17
14/03/2016,25.63,144.62,59.57,126.34,72.73,72.22,27.7,94.26,98.81,NULL,153.49,128.84,103.301156,136.3783159,31.43,107.66,59.12,45.29,122.9,161.81,50.61316008,53.17,60.81,81.17,112.82,125.22,71.49,52.54,81.52,67.36
15/03/2016,26.15,143.21,59.23,126.36,72.44,71.7,27.66,94.27,98.24,NULL,152.03,129.71,103.4629954,136.5502454,31.65,107.76,59.2,45.24,123.43,162.41,49.98383292,53.59,61.4,81.31,113.92,124.85,71.91,52.67,81.32,68.09
16/03/2016,26.49,143.98,59.7,127.57,74.34,72.73,27.88,95.4,98.44,NULL,150.54,130.45,103.9865935,138.2981956,31.69,107.41,58.92,45.05,123.52,162.89,49.52614044,54.35,61.86,81.34,114.68,124.9,72.37,53.21,82.1,67.99
17/03/2016,26.45,144.13,60.08,130.7,75.9,72.72,28.19,96.89,99.6,NULL,152.91,130.88,105.6906675,140.4473146,31.98,106.74,58.75,45.77,123.16,163.75,49.13519478,54.66,63.18,82.75,115.83,124.53,73.14,53.63,83.3,67.45
18/03/2016,26.48,145.51,61.22,133.96,75.47,72.65,28.33,97.69,99.2,NULL,157.6,131.35,106.7188239,140.4950728,32.68,107.5,60.48,45.6,124.08,165.33,49.8217335,53.49,62.99,83.15,115.76,126.72,73.78,53.24,83.94,66.95
21/03/2016,26.48,147.01,61.21,135.86,75.89,72.25,28.19,96.44,98.46,NULL,156.29,131.01,107.270982,141.9660253,32.34,107.28,60.46,45.67,123.81,164.84,50.3461728,53.86,64.72,83.32,116.03,126.74,73.77,53.44,83.55,67.97
22/03/2016,26.68,150.62,60.61,135.12,75.55,72.85,28.28,95.5,97.58,NULL,154.2,130.59,107.556581,141.4597884,32.32,107.38,60.24,45.5,123.82,164.91,50.56548378,54.07,64.9,82.74,116.06,128.02,72.96,53.21,82.8,67.87
23/03/2016,26.53,148.76,60.63,132.86,73.68,71.78,27.83,93.59,96.83,NULL,154.08,130.22,106.8235435,138.8808456,32,108.5,59.94,45.46,124.19,164.27,50.61316008,53.97,62.44,82.82,115.89,129.79,73.91,52.91,82.34,67.46
24/03/2016,26.42,149.24,60.47,132.12,75.29,72.44,27.96,94.85,97.22,NULL,153,130.46,105.9762665,141.3165138,31.88,108.31,59.48,45.58,123.29,164.46,50.60362482,54.21,61.65,82.89,115.39,128.59,74.14,53.56,82.33,68
28/03/2016,26.30,148.37,60.28,131.29,75.32,71.95,27.9,94.68,98.09,NULL,153.84,131.08,106.2428256,141.7463376,31.9,108.23,59.4,45.8,123.17,166.28,50.37477858,53.54,61.34,82.62,116.25,128.92,74.08,53.4,82.79,68.12
29/03/2016,26.92,149.49,60.6,130.88,76.01,72.3,28.1,95.32,98.16,NULL,155.03,132.47,106.5284246,142.6346401,32.38,109.14,59.03,46.48,123.97,164.39,50.84200632,54.71,61.49,82.8,116.41,129.83,75.38,54.05,83.02,68.03
30/03/2016,27.39,149.48,60.29,128.58,76.51,74.3,28.46,95.25,98.91,NULL,156.5,133.42,106.7854637,141.7558892,32.71,108.98,59.71,46.58,125.83,166.75,50.74665372,55.05,62.04,82.68,117.43,129.68,76.78,54.04,83.63,68.8
31/03/2016,27.25,149.93,61.4,126.94,76.54,73.83,28.47,95.4,99.31,NULL,156.98,133.43,106.6712241,144.6595878,32.35,108.2,59.22,46.39,125.68,166.63,50.45106066,55.23,61.47,82.31,116.71,128.9,76.48,54.08,84.24,68.49
01/04/2016,27.50,154.16,61.1,126.96,76.79,75.73,28.69,94.26,99.07,NULL,159.82,134.85,107.7945801,145.6816133,32.45,109.19,59.87,46.83,127.02,167.53,51.2043462,55.57,61.59,83.53,117.4,129.92,77.59,54.01,86.7,69.06
04/04/2016,27.78,154.66,60.62,126.34,75.72,75.69,28.14,93.43,98.68,NULL,157.77,134.85,107.1472224,145.2517895,32,108.59,59.2,46.89,127.57,166.4,51.8718144,55.43,59.97,83.21,117.56,129.49,77.83,54.42,86.31,69.1
05/04/2016,27.45,152.95,60.19,127.03,75.24,74.58,27.58,92.67,97,NULL,155.35,134.58,106.414185,143.2746,31.9,108.95,58.36,46.53,127.38,165.81,51.71925024,54.56,59.67,83.16,116.13,127.04,76.97,54.09,83.36,68.64
06/04/2016,27.74,159.66,59.88,127.93,75.22,75.58,28,94.84,97.48,NULL,155.19,135.44,107.6327407,143.2937033,32.08,109.42,58.81,46.71,127.52,166.81,53.04465138,55.12,60.31,83.81,115.93,128.03,78.21,53.52,83.69,69.04
07/04/2016,27.14,157.38,58.86,127,74.17,75.32,27.6,94.79,96.16,NULL,150.41,133.87,106.3094654,141.603063,31.55,109.27,57.32,46.36,128.14,167.16,52.84441092,54.46,60.3,83.24,114.5,126.87,77.58,52,81.3,68.22
08/04/2016,27.17,156.46,59.5,127.88,74.35,74.85,27.69,96.33,96.42,NULL,150.28,133.62,106.7378638,142.6537434,31.63,109.1,57.74,46.87,127.96,166.63,52.78719936,54.42,59.42,83.2,115.23,125.68,78.03,52.18,81.37,68.06
11/04/2016,27.26,156.39,59.8,127.91,74.63,74.16,27.62,95.24,96.27,NULL,152.2,133.01,106.5665044,142.558227,31.67,108.97,58.2,46.44,127.56,166.59,52.4916063,54.31,57.92,82.73,114.78,126.33,77.82,51.61,81.15,67.4
12/04/2016,27.61,158.6,60.68,129.47,76.1,74.27,27.64,97.51,97.35,NULL,154.31,134.38,107.6041808,142.9211893,31.86,109.6,59.28,46.65,127.61,168.03,52.76812884,54.65,58.55,82.83,115.19,126.8,78.52,51.95,81.31,68.8
13/04/2016,28.01,160.06,62.16,131.14,79.13,75.95,28.23,97.6,99.48,NULL,159.85,133.84,109.2320951,144.4494517,32.13,109.87,61.79,46.04,126.89,168.59,53.35931496,55.35,59.58,82.46,115.96,127.76,79.71,51.29,81.08,69.15
14/04/2016,28.03,160.12,62.51,130.85,79.05,76.15,28.25,97.98,98.63,NULL,160.91,134.37,109.0226558,144.3825902,31.8,109.84,62.59,45.83,127.51,168.16,53.8265427,55.36,59.49,82.01,115.36,127.98,80.33,51.36,81.26,68.8
15/04/2016,27.46,160.13,62.14,131.13,79.17,76.31,27.9,97.23,98.59,NULL,158.52,135.01,109.1273754,144.9174821,31.46,110.18,61.87,46.1,127.78,168.78,53.53094964,55.65,59.5,82.3,116.23,127.33,80.08,51.35,81.44,69.06
18/04/2016,26.87,161.7,62.59,131.97,79.25,77.27,28.19,98.7,101.48,NULL,159.02,136.8,109.9175326,145.6911649,31.65,110.93,62.27,46.22,128.85,169.55,53.88375426,56.46,59.57,82.83,116.01,127.81,81.45,51.73,81.25,69.86
19/04/2016,26.73,162.1,63.57,132.68,80.39,76.19,28.33,100.5,102.64,NULL,162.65,135.44,110.2412115,137.543616,31.6,112.68,63.32,46.6,128.86,169.65,54.21748836,56.39,59.56,83.28,116.27,130.5,80.75,52.08,81.84,69.77
20/04/2016,26.78,162.76,65.02,130.57,79.74,76.14,28.44,101.69,103.27,NULL,166.98,135.19,109.6509736,139.559012,32,113.58,64.24,44.37,128.55,168.94,53.95050108,55.59,59.62,81.55,115.8,133.93,81.15,51.75,81.13,69.21
21/04/2016,26.49,164.35,65.61,130.74,78.66,77.15,28.24,101.4,102.91,NULL,165.32,134.6,109.4034544,142.6059852,31.97,113.57,63.6,43.66,125.79,168.66,53.9695716,55.78,60.08,80.8,108.79,132.96,80.79,50.03,80.56,68.47
22/04/2016,26.42,163.19,65.93,131.05,78.32,76.48,28.15,102.01,103.77,NULL,166.75,135.66,108.689457,141.841854,31.64,113.32,63.97,44.54,125.5,168.66,54.10306524,51.78,59.43,80.95,110.84,134.13,79.11,50.55,80.14,68.72
25/04/2016,26.27,163.46,65.7,130.75,76.79,76.51,28.23,101.51,104.57,NULL,165.09,135.65,107.81362,142.1379548,31.39,113.51,63.6,44.71,127.46,168.38,53.60723172,52.11,59.21,81.41,110.34,133.78,78.14,50.76,80.39,69.47
26/04/2016,26.09,162.85,66.2,133.24,77.65,76.21,28.45,102.29,104.89,NULL,165.84,135.34,109.2892148,142.3958491,31.4,112.91,63.93,44.53,127.71,166.18,53.43559704,51.44,59.54,79.55,109.97,134.24,78.53,50.44,81.31,69.3
27/04/2016,24.46,161,66.23,137.08,78.68,75.69,28.64,103.85,105.28,NULL,166.92,135.75,109.8984927,143.7235271,31.75,112.77,64.11,44.68,128.3,167.76,53.69304906,50.94,59.27,79.89,109.53,132.8,78.76,51.69,81.56,69.42
28/04/2016,23.71,160.56,65.84,134.8,77.75,75.38,27.96,102.4,104.03,NULL,164.29,132.73,109.1178555,140.4759695,31.11,112.48,63.6,44.63,127.92,167,53.14953924,49.9,58.54,79.76,109.13,132.07,77.68,51.02,80.345,68.91
29/04/2016,23.44,158.3,65.43,134.8,77.72,75.8,27.49,102.18,103.26,NULL,164.11,133.89,108.7846566,139.3966342,30.28,112.08,63.2,44.8,126.49,167.38,52.29136584,49.87,58.94,80.12,109.9,131.68,77.24,50.94,79.28,66.87
02/05/2016,23.41,158.99,65.68,134.01,77.84,77.25,27.37,103.31,104.36,NULL,166.18,136.05,109.1654553,138.7566743,30.61,112.75,63.79,44.98,128.2,168.34,52.7299878,50.61,59.59,80.97,110.91,132.1,78.46,51.32,80.56,67.59
03/05/2016,23.80,156.35,64.85,132.49,76.36,74.9,26.86,101.32,103.78,NULL,163.14,134.54,109.0131358,137.6677873,30.36,112.69,62.56,44.84,128.4,167.97,52.52021208,49.78,59.52,81.1,110.33,132.46,77.19,50.68,81.46,67
04/05/2016,23.55,154.18,64.26,130.89,74.24,73.99,26.44,100.59,103.67,NULL,160.07,135.16,107.5089811,137.782407,29.85,112.22,61.57,44.98,129.33,167.16,52.26276006,49.87,59.11,81.6,109.73,132.03,77.07,50.84,81.49,67.19
05/05/2016,23.31,154.25,63.92,132.08,72.79,73.81,26.21,101.42,104.93,NULL,159.53,134.67,108.1658588,139.9028711,29.9,112.88,61.24,45.06,129.28,167.77,51.57622134,49.94,58.19,81.3,110.75,132.31,77.36,50.84,81.46,67.21
06/05/2016,23.18,153.19,64.51,133.26,73.36,74.25,26.53,101.86,105.54,NULL,158.85,135.7,108.3181783,140.6861056,30.04,112.74,61.6,45.32,130.58,168.89,51.1089936,50.39,58.43,82.13,110.45,132.04,77.72,51.12,79.43,68.25
09/05/2016,23.20,155.41,63.98,132.1,70.78,74.62,26.51,100.35,105.34,NULL,157.51,136.24,107.7279404,140.7338638,29.8,113.72,61.21,45.24,130.83,168.52,51.5857566,50.07,58.72,82.12,110.81,132.67,78.22,51.08,80.89,68.95
10/05/2016,23.36,157.24,64.84,134.72,72.51,75.92,27.03,101.27,106.6,NULL,161.42,137.51,109.4224944,143.2459451,30.14,114.67,62.04,45.75,131.6,170.26,52.13880168,51.02,59.2,82.48,112.27,133.57,79.2,51.54,80.92,68.79
11/05/2016,23.13,154.18,64.59,133,72.43,75.79,26.7,101.14,102.29,NULL,159.42,134.3,108.6323372,142.2716778,30.06,114.37,61.81,45.46,129.14,169.77,51.78599706,51.05,57.01,82.15,111.97,130.69,77.3,51.15,80.23,66.41
12/05/2016,22.59,152.9,64.34,134.42,71.7,75.89,26.67,102.12,101.71,NULL,158.07,134.19,108.7084969,142.1666098,29.76,114.23,61.77,45.83,130.12,170.15,51.60482712,51.51,57.99,82.41,112.64,129.74,77.89,51.47,79.87,66.85
13/05/2016,22.63,152.35,64.12,132.12,70.07,76.37,26.53,100.74,100.52,NULL,155.34,133.13,107.7660202,141.0968261,29.91,113.56,61.2,45.35,128.83,168.32,51.37598088,51.08,57.31,81.23,112.67,129,76.83,50.94,78.61,64.94
16/05/2016,23.47,153.27,64.07,134.14,70.7,77.31,26.97,102.29,100.36,NULL,155.38,135.34,109.3272947,142.7588114,30.39,114.44,61.66,45.62,129.64,169.55,52.1101959,51.83,57.14,81.63,112.24,130.64,77.8,51.23,78.87,66.02
17/05/2016,23.37,150.11,62.76,132.56,71.05,76.77,26.65,100.75,99.94,NULL,154.65,132,108.1753788,141.364272,29.98,113.83,61.66,44.75,127.69,167.81,51.79553232,50.51,57.1,80.62,110.42,129.56,76.79,50.9,76.48,65.1
18/05/2016,23.64,150.83,63.52,130.99,70.59,77.87,26.72,100.06,99,NULL,159.94,131.77,107.2805019,140.7338638,29.99,113.59,64.04,44.48,126.21,166.82,52.12926642,50.81,56.12,79.85,111.3,130.51,77.43,50.39,76.54,63.15
19/05/2016,23.55,148.67,62.74,128.08,69.43,81.09,27.57,99.85,98.41,NULL,154.7,131.73,106.9282632,138.4319185,29.63,112.85,63.39,44.32,125.29,165.11,52.04344908,50.32,57.04,80.19,110.1,130,76.88,49.63,76.21,69.2
20/05/2016,23.81,150.18,63.92,127.39,69.87,81.02,27.97,99.79,99.78,NULL,154.51,131.85,107.7850601,140.647899,30.15,112.64,63.51,43.95,122.56,165.01,52.54881786,50.62,56.48,80.02,111.89,130.94,77.67,49.66,77.22,69.86
23/05/2016,24.11,149.3,63.59,127.58,70.4,81.73,27.94,99.38,99.18,NULL,155.45,131.42,107.3852216,140.1894203,30.23,112.16,63.46,43.97,122.81,166.11,52.36764792,50.03,55.99,80.2,111.39,130.42,77.21,49.14,76.53,69.5
24/05/2016,24.48,152.72,64.87,127.5,71.09,82.75,28.47,100.19,99.51,NULL,157.59,133.36,108.8798563,141.6603728,31.06,112.69,64.54,44.37,123.95,168.63,53.0160456,51.59,56.59,80.97,113.44,132.59,79.38,49.58,77.15,70.24
25/05/2016,24.91,155.57,65.31,128.86,72.57,83.57,28.92,101.77,99.86,NULL,161.25,133.2,109.2130551,144.8888272,31.39,113.35,65.52,44.38,123.26,169.99,53.94096582,52.12,55.99,81.48,113.54,133.42,79.06,49.85,77.63,70.48
26/05/2016,25.10,155.55,65.23,129.31,72.08,83.35,28.9,101.5,99.81,NULL,159.22,134.05,108.7084969,145.6052002,31.49,112.9,65.03,44.69,123.79,168.91,53.76933114,51.89,55.84,81.22,113.6,132.98,79,50.16,76.78,70.85
27/05/2016,25.09,156.74,65.52,129.22,71.96,83.77,28.92,102.02,100.29,NULL,159.53,133.94,108.8417764,145.9872658,31.57,113.06,65.43,44.78,123.25,168.89,53.85514848,52.32,56.19,81.43,114.18,134,79.66,50.62,77,70.75
31/05/2016,24.97,157.95,65.76,126.15,72.51,83.71,29.05,101,99.22,NULL,159.48,132.12,108.3657781,146.8469134,31.59,112.69,65.27,44.6,122.06,168.32,53.64537276,53,55.22,81.04,114.14,133.67,78.94,50.9,77.4,70.78
01/06/2016,24.62,158.05,65.91,126.41,72.27,83.45,28.9,101.13,98.52,NULL,159.97,131.83,108.4704977,145.6720616,31.66,112.78,65.69,44.7,121.97,168.69,53.71211958,52.85,54.93,81.79,114.84,134.53,79.22,50.43,78.1,70.5
02/06/2016,24.43,159.87,66.41,126.85,73.62,83.24,29.08,100.53,98.72,NULL,159.28,132.41,109.0321758,146.617674,31.76,114.49,65.81,44.72,121.17,168.04,54.17934732,52.48,54.53,81.95,114.87,136.04,79.95,50.77,79.1,70.95
03/06/2016,24.48,159.19,65.49,127.38,75.04,82.55,29.13,100.66,98.75,NULL,155.67,131.74,109.2796949,146.035024,31.62,114.76,64.64,45.04,121.35,168.38,54.00771264,51.79,53.45,82.47,114.62,136.84,79.94,50.92,78.68,70.87
06/06/2016,24.66,160.19,65.94,131.9,76.42,82.83,29.1,101.17,98.78,NULL,157.06,129.19,109.9936924,145.8821977,31.68,115.77,65.28,45.37,122,170.08,54.51308142,52.13,54.3,82.77,114.33,138.15,80.54,50.71,78.66,71.05
07/06/2016,24.76,158.89,65.89,131.93,76.81,83.14,29.07,103.32,98.35,NULL,155.17,129.92,109.812813,146.4552961,31.88,115.73,65.06,45.32,121.9,170.91,54.350982,52.1,53.55,82.32,114.58,136.94,80.6,51.75,79.12,71.03
08/06/2016,24.74,158,66.26,133,78.11,83.35,29.14,103.09,98.04,NULL,154.64,129.59,110.4982506,147.095256,31.89,115.8,65.25,45.55,122.11,171.42,54.94216812,52.04,54.12,82.65,114.22,140.4,81.65,51.52,79.44,71.28
09/06/2016,24.91,156.78,65.71,133.1,77.16,82.73,29.14,102.81,97.84,NULL,153.17,129.3,111.5835268,146.5412609,31.94,117,64.75,45.76,122.79,170.13,54.52261668,51.62,54.94,83.17,114.22,140.68,81.26,51.95,79.01,71.09
10/06/2016,24.71,154.78,64.97,131.14,76.03,81.83,29.03,101.98,97.34,NULL,149.89,128.83,111.0789685,145.5383387,32.04,117.01,63.84,45.99,122.36,168.56,54.16981206,51.48,55.11,83.2,113.81,139.24,80.18,52.67,82.47,71.14
13/06/2016,24.34,153.08,63.67,129.92,75.23,81.49,28.84,102.1,97.57,NULL,148.63,127.83,109.6033737,144.4972099,32.17,116.79,63.27,45.12,122.99,167.13,53.50234386,50.14,54.91,82.57,113,138.09,78.4,52.57,84.36,70.53
14/06/2016,24.37,152.99,61.07,130.5,74.86,81.09,28.96,101.28,98.4,NULL,146.19,125.24,109.9651325,144.2870738,32.14,117.12,62.08,45.04,122.51,167.61,53.6358375,49.83,54.12,83.35,112.55,137.87,78.57,52.99,84.34,70.95
15/06/2016,24.29,151.9,61.42,130.16,75.07,81.99,28.65,100.63,98.27,NULL,146.16,126.53,109.9746524,143.9241115,31.61,116.41,61.97,45.01,122.25,167.8,53.48327334,49.69,54.31,82.95,111.81,137.26,78.17,52.84,83.21,71.12
16/06/2016,24.39,152.3,61.93,129.37,74.99,81.64,28.87,101.07,98.38,NULL,146.63,127.36,110.2316915,144.2870738,31.69,116.64,62.22,45.31,122.47,169.93,54.827745,50.39,53.47,83.41,112.75,138.66,78.35,53.46,83.15,71.3
17/06/2016,23.83,149.62,61.86,129.82,75.93,80.5,28.95,101.57,99,NULL,145.64,127.14,110.3554511,145.1753764,31.76,115.48,62.28,44.79,122.27,168.94,53.29256814,50.13,53.71,83.13,111.86,137.69,76.99,53.78,82.65,70.95
20/06/2016,23.78,150.65,62.3,132.75,76.43,81.22,28.8,102.61,99.57,NULL,147.75,127.62,111.4407273,146.722742,32.17,116.54,62.37,44.98,123.42,171.23,53.53094964,50.07,54.36,83.04,112.61,138.52,77.34,53.76,82.93,71.1
21/06/2016,23.98,149.42,62.29,131.52,76.49,81.63,28.77,103.24,98.82,NULL,148.35,127.74,111.6692065,147.1430142,32.32,116.18,62.95,45.13,122.63,171.37,53.6358375,51.19,54.77,83.41,112.72,138.19,77.33,54.1,83.2,71.46
22/06/2016,23.89,149.81,61.95,131.77,76.43,80.62,28.72,102.29,98.79,NULL,148.14,127.6,110.9742489,146.0636789,32.29,116.46,62.71,44.86,120.62,171.23,54.38912304,50.99,54.57,83.57,111.83,137.9,76.53,54.03,83.74,71.75
23/06/2016,24.03,152.27,63.25,133.55,78.22,82.28,29.22,104.44,99.02,NULL,152.66,128.29,111.6882464,148.3847274,32.99,117.38,64.05,45.08,121.21,174.11,54.99937968,51.91,54.12,84.21,113.85,139.19,78.23,54.67,85.06,72.1
24/06/2016,23.35,146.45,60.06,126.52,73.03,78.46,27.75,101.9,95.72,NULL,141.86,126.4,107.556581,140.0174908,31.55,115.63,59.6,43.93,119.44,169.12,53.28303288,49.83,52.59,82.26,111.02,137.29,75.05,54.43,81.78,71.96
27/06/2016,23.01,144.58,57.67,122.7,71.38,76.07,27.31,100.36,94.38,NULL,139.51,124.67,106.1095461,137.066034,30.72,116.55,57.61,43.78,116.3,167.19,52.73952306,48.43,51.89,81.23,110.35,137.11,73.34,54.74,79.39,71.5
28/06/2016,23.40,148.42,57.9,123.89,72.52,77.55,27.79,101.63,96.05,NULL,142.41,127.53,108.5847373,139.1673948,31.19,118.23,59.52,44.18,118.5,169.59,52.99697508,49.44,53.09,82.46,114.13,138.71,75.16,54.82,79.88,71.51
29/06/2016,23.60,150.1,59.63,126.99,74.23,79,28.26,103.42,96.98,NULL,145.5,127.37,108.965536,141.8036474,31.93,119.33,61.2,44.44,119.49,171.52,54.3986583,50.54,55.13,83.91,116.81,140.52,76.74,55.06,83.19,72.46
30/06/2016,23.90,152.15,60.76,129.87,75.81,79.41,28.69,104.83,97.82,NULL,148.58,127.69,110.7362497,144.9747919,32.8,121.3,62.14,45.33,120.34,175.12,54.93263286,51.17,55.2,84.67,119.04,141.2,74.17,55.84,83.27,73.02
01/07/2016,23.97,154.28,60.69,129.69,76.45,79.83,28.8,104.15,98.03,NULL,148.25,129.62,110.9076091,145.5192354,32.75,121.29,61.26,45.12,120.4,175.54,55.24729644,51.16,55.61,84.78,118.85,140.86,74.48,56.23,83.06,72.81
05/07/2016,23.75,154.27,59.15,126.97,74.38,78.67,28.33,103.57,97.66,NULL,144.45,129.35,109.6985734,144.8792755,32.68,122.27,59.55,45.43,120.76,175.63,55.304508,51.17,55.2,85.44,118.68,141.56,74.67,56.53,83.52,73.14
